Title,Abstract,Date,Authors
Murine abdominal aortic aneurysm model by orthotopic allograft transplantation of elastase-treated abdominal aorta.,"Murine models have proved instrumental in studying various aspects of abdominal aortic aneurysm (AAA), from identification of underlying pathophysiologic changes to the development of novel therapeutic strategies. In the current study, we describe a new model in which an elastase-treated donor aorta is transplanted to a recipient mouse and allowed to progress to aneurysm. We hypothesized that by transplanting an elastase-treated abdominal aorta of one genotype to a recipient mouse of a different genotype, one can differentiate pathophysiologic factors that are intrinsic to the aortic wall from those stemming from circulation and other organs. Elastase-treated aorta was transplanted to the infrarenal abdominal aorta of recipient mice by end-to-side microsurgical anastomosis. Heat-inactivated elastase-treated aorta was used as a control. Syngeneic transplants were performed with use of 12-week-old C57BL/6 littermates. Transplant grafts were harvested from recipient mice on day 7 or day 14 after surgery. The aneurysm outcome was measured by aortic expansion, elastin degradation, proinflammatory cytokine expression, and inflammatory cell infiltration and compared with that produced with the established, conventional elastase infusion model. The surgical technique success rate was 75.6%, and the 14-day survival rate was 51.1%. By day 14 after surgery, all of the elastase-treated transplanted abdominal aortas had dilated and progressed to AAAs, defined as 100% or more increase in the maximal external diameter compared with that measured before elastase perfusion, whereas none of the transplanted aortas pretreated with inactive elastase became aneurysmal (percentage increase in maximum aortic diameter: 159.36% ± 23.27%, transplanted elastase, vs 41.46% ± 9.34%, transplanted inactive elastase). Aneurysm parameters, including elastin degradation and infiltration of macrophages and T lymphocytes, were found to be identical to those observed in the conventional elastase model. Quantitative polymerase chain reaction analysis revealed similarly increased levels of proinflammatory cytokines (relative changes of mRNA in the conventional elastase model vs transplant model: tumor necrosis factor α, 1.71 ± 0.27 vs 2.93 ± 0.86; monocyte chemoattractant protein 1, 2.36 ± 0.58 vs 2.87 ± 0.51; chemokine (C-C motif) ligand 5, 3.37 ± 0.92 vs 3.46 ± 0.83; and interferon γ, 3.09 ± 0.83 vs 5.30 ± 1.69). Using green fluorescent protein transgenic mice as donors or recipients, we demonstrated that a small quantity of mononuclear leukocytes in the transplant grafts bared the genotype of the donors.",2015,"['Liu, Zhenjie', 'Wang, Qiwei', 'Ren, Jun', 'Assa, Carmel Rebecca', 'Morgan, Stephanie', 'Giles, Jasmine', 'Han, Qi', 'Liu, Bo']"
Controlled release of ascorbic acid from gelatin hydrogel attenuates abdominal aortic aneurysm formation in rat experimental abdominal aortic aneurysm model.,"Abdominal aortic aneurysms (AAAs) are associated with oxidative stress and inflammatory response. We investigated the hypothesis that the known antioxidant ascorbic acid, which can also promote elastin and collagen production by smooth muscle cells, would prevent AAA formation in a rat model. An intraluminal elastase and extraluminal calcium chloride-induced rat AAA model was used, and the animals were divided into three groups: control (group C, n = 18), the aorta wrapped with a saline-impregnated gelatin hydrogel sheet (group G, n = 18), and the aorta wrapped with a gelatin hydrogel sheet incorporating ascorbic acid (group A, n = 18). Wrapping of the sheet was completed at the end of treatment for AAA creation. The aortic dilatation ratio was measured, and aortic tissues were further examined for oxidative stress and oxidative DNA damage using biochemical and histologic techniques. Aortic dilatation at both 4 and 8 weeks was inhibited in group A (dilatation ratio [%] at 4 weeks: 186.2 ± 21.8 in group C, 152.3 ± 10.2 in group G, 126.8 ± 11.6 in group A; P < .0001; dilatation ratio [%] at 8 weeks: 219.3 ± 37.5 in group C, 194.0 ± 11.6 in group G, 145.7 ± 8.3 in group A; P = .0002). Elastin and collagen content were significantly preserved in group A (elastin, P = .0015; collagen, P < .0001). The messenger RNA expressions of matrix metalloproteinase (MMP)-9, monocyte chemotactic protein-1, interleukin-1β, and tissue necrosis factor-α (P = .0024, P < .0001, P < .0001, and P < .0001, respectively) were downregulated in group A (P = .0024), whereas tissue inhibitors of metalloproteinase (TIMP)-1 and TIMP-2 were both upregulated in group A (TIMP-1, P = .0014; TIMP-2, P < .0001). Gelatin zymography showed activities of pro-MMP-2, MMP-2, and MMP-9 were significantly suppressed in group C (P < .0001 for each). Reactive oxygen species expression and 8-hydroxydeoxyguanosine and cluster of differentiation 68 staining were significantly suppressed in group A (reactive oxygen species expression, P < .0001; 8-hydroxydeoxyguanosine-positive cells, P < .0001; cluster of differentiation 68 positive cells, P < .0001).",2014,"['Tanaka, Akiko', 'Hasegawa, Tomomi', 'Morimoto, Keisuke', 'Bao, Wulan', 'Yu, Jie', 'Okita, Yutaka', 'Tabata, Yasuhiko', 'Okada, Kenji']"
Impact of gender and body surface area on outcome after abdominal aortic aneurysm repair.,"A gender-neutral threshold aneurysm diameter (AD) of more than 5.5 cm for surgical intervention in abdominal aortic aneurysms (AAA) ignores the fact that women have a smaller baseline AD. We hypothesized that women have a greater AD relative to body surface area (BSA) at the time of surgery and that this worsens outcome. The Vascular Study Group of New England database was queried for elective AAA repairs performed from 2003 to 2011 to compare BSA-indexed AD, ie, aortic size index (ASI), between men and women at the time of surgery and the impact of ASI on outcome. Women were older and had higher ASI among both open-repair (n = 1,566) and endovascular repair (n = 2,172) patients (P < .001). Among open-repair patients, mean ASI for men undergoing repair at AD of 5.5 cm (2.75 cm/m²) was used to subdivide women into 2 categories: women with ASI of 2.75 or more were older (P < .001), had a larger aneurysm size (P < .001), and had a higher 1-year mortality (P = .042) than women with ASI less than 2.75.",2015,"['Matyal, Robina', 'Shakil, Omair', 'Hess, Philip E', 'Lo, Ruby', 'Jainandunsing, Jayant S', 'Mahmood, Bilal', 'Hartman, Greg S', 'Schermerhorn, Marc L', 'Mahmood, Feroze']"
Infra-renal abdominal aortic calcification volume does not predict small abdominal aortic aneurysm growth.,"Vascular calcification is a common finding in abdominal aortic aneurysms (AAA) however whether it predicts aneurysm expansion is controversial. 1) To establish a reproducible method of assessing AAA calcification using computed tomography (CT); 2) To investigate the association between AAA calcification and growth. Patients were identified from a prospectively maintained small AAA surveillance database. To be included patients required at least two CT scans a minimum of 6 months apart. All patients had a maximal AAA diameter of ≤55 mm on their initial scan. Infra-renal aortic calcification volume, total infra-renal aortic volume and maximal AAA diameter were measured. Reproducibility was assessed from repeat scans performed on 31 patients. AAA growth, estimated by volume change per year, was compared between patients with baseline infra-renal aortic calcification volumes< and ≥median. 95% agreement limits (lower, upper) for intra and inter-observer error in measuring infra-renal aortic calcification volume were 0.68, 97 mm(3) and -140, 5.8 mm(3), respectively. Concordance correlation coefficients for inter and intra-observer variability in measuring infra-renal aortic calcification volume were 0.99 and 0.99, respectively. Patients with infra-renal aortic calcification volume < median (n = 44) and ≥median (n = 44) had an infra-renal aortic volume increase of 6.0 cm(3)/yr and 7.8 cm(3)/yr, respectively (p = 0.66). Mean percentage infra-renal aortic volume increase/yr was found to be 4.2 ± 6.4 and 8.9 ± 6.2 for patients with and without diabetes, respectively (p = 0.003).",2015,"['Hendy, Kerolos', 'Gunnarsson, Ronny', 'Cronin, Oliver', 'Golledge, Jonathan']"
Risk factors and outcomes of postoperative ischemic colitis in contemporary open and endovascular abdominal aortic aneurysm repair.,"Postoperative ischemic colitis (IC) can be a serious complication following infrarenal abdominal aortic aneurysm (AAA) repair. We sought to identify risk factors and outcomes in patients developing IC after open AAA repair and endovascular aneurysm repair (EVAR). The American College of Surgeons National Surgical Quality Improvement Program database was used to examine clinical data of patients undergoing AAA repair from 2011 to 2012 who developed postoperative IC. Multivariate regression analysis was performed to identify risk factors and outcomes. We evaluated a cohort of 3486 patients who underwent AAA repair (11.6% open repair and 88.4% EVAR). The incidence of postoperative IC was 2.2% (5.2% for open repair and 1.8% for EVAR). Surgical treatment was needed in 49.3% of patients who developed IC. The mortality of patients with IC was higher than that of patients without IC (adjusted odds ratio [AOR], 4.23; 95% confidence interval [CI], 2.26-7.92; P < .01). The need for surgical treatment (AOR, 7.77; 95% CI, 2.08-28.98; P < .01) and age (AOR, 1.11; 95% CI, 1.01-1.22; P = .01) were mortality predictors of IC patients. Predictive factors of IC included need for intraoperative or postoperative transfusion (AOR, 6; 95% CI, 3.08-11.72; P < .01), rupture of the aneurysm before surgery (AOR, 4.07; 95% CI, 1.78-9.31; P < .01), renal failure requiring dialysis (AOR, 3.86; 95% CI, 1.18-12.62; P = .02), proximal extension of the aneurysm (AOR, 2.19; 95% CI, 1.04-4.59; P = .03), diabetes (AOR, 1.87; 95% CI, 1.01-3.46; P = .04), and female gender (AOR, 1.75; 95% CI, 1.01-3.02; P = .04). Although open AAA repair had three times higher rate of postoperative IC compared with endovascular repair, in multivariate analysis we did not find any statistically significant difference between open repair and EVAR in the development of IC (5.2% vs 1.8%; AOR, 1.25; 95% CI, 0.70-2.25; P = .43).",2016,"['Moghadamyeghaneh, Zhobin', 'Sgroi, Michael D', 'Chen, Samuel L', 'Kabutey, Nii-Kabu', 'Stamos, Michael J', 'Fujitani, Roy M']"
Endovascular repair of abdominal aortic aneurysm with severely angulated neck and tortuous artery access: case report and literature review.,"Endovascular aneurysm repair has revolutionized the therapeutic strategy for abdominal aortic aneurysm. However, hostile proximal aneurysmal neck and tortuosity of access vessels remain challenges in selecting optimal stent-grafts in abdominal aortic aneurysms with difficult anatomy. A 65-year-old woman complained of intermittent abdominal pain for one week. Computed tomography angiogram demonstrated a tortuous infrarenal abdominal aortic aneurysm with a tapered neck and a 136° of infrarenal angulation. Aneurysmal dilatation and severe calcification of bilateral iliac arteries and tortuous aortoiliac access were also showed. Endovascular approach using Endurant stent-graft was attempted at an outside hospital, but failed because of the significant tortuosity of the abdominal aorta and iliac arteries. Since the patient refused to have open aneurysm repair, he was transferred to our hospital for further evaluation and possible EVAR with a different approach. EVAR was performed successfully using Gore Excluder stent-grafts (W.L. Gore & Associates, Flagstaff, AZ, USA). During the procedure, cannulation of the contralateral limb was unable to be achieved because of the tortuous aortoiliac course. Therefore, a snare was inserted from right radial artery, through the contralateral gate, to grasp the wire from left femoral artery. Two iliac stent-grafts were sequentially deployed with the lower end distal to the opening of the left internal iliac artery. Angiography confirmed complete sealing of the aneurysm with patency of bilateral renal arteries and external iliac arteries. The postoperative courses were uneventful and follow-up computed tomography angiogram at 6 months demonstrated patent bilateral femoral and renal arteries without endoleaks or stent migration.",2015,"['Zeng, Qinglong', 'Huang, Lianjun', 'Huang, Xiaoyong', 'Peng, Mingliang']"
Orally administered dipeptidyl peptidase-4 inhibitor (alogliptin) prevents abdominal aortic aneurysm formation through an antioxidant effect in rats.,"Dipeptidyl peptidase-4 (DPP-4) inhibitor, a novel antidiabetic drug, has a cardioprotective effect on ischemia-reperfusion injury through an antioxidant effect. However, the effect of DPP-4 inhibitor on aneurysm formation has not been investigated. We aimed to test the hypothesis that the DPP-4 inhibitor, alogliptin, attenuates vascular oxidative stress and thus inhibits abdominal aortic aneurysm (AAA) formation. AAAs were created with intraluminal elastase and extraluminal calcium chloride in 36 male rats. Rats were divided into three groups: a low dose of alogliptin group (group LD; 1 mg/kg/d), a high-dose group (group HD; 3 mg/kg/d), and a control group (group C, water). Alogliptin was administered by gastric gavage once daily beginning 3 days before surgery. On day 7 after aneurysm preparation, reactive oxygen species (ROS) expression was semiquantified by dihydroethidium staining, and the oxidation product of DNA produced by ROS, 8-hydroxydeoxyguanosine (8-OHdG), was measured by immunohistochemical staining. Blood glucose concentrations were measured. Hematoxylin and eosin and elastica Van Gieson stainings were performed on day 28, and the AAA dilatation ratio was calculated. On day 7 (six in each group), dihydroethidium staining of the aneurysm wall showed a reduced level of ROS expression (4.6 ± 0.6 in group C, 2.7 ± 0.3 in group LD, and 1.7 ± 0.5 in group HD; P < .0001) and showed fewer 8-OHdG-positive cells in alogliptin-treated samples (138.1 ± 7.4 cells in group C, 102.5 ± 4.5 cells in group LD, and 66.1 ± 4.5 cells in group HD; P < .0001) The treatment significantly reduced messenger RNA expression of matrix metalloproteinases (MMPs) in aneurysm walls (relative expression: MMP-2: 2.1 ± 0.4 in group C, 1.3 ± 0.3 in group LD, and 0.9 ± 0.2 in group HD; P < .001; MMP-9: 2.0 ± 0.5 in group C, 0.3 ± 0.3 in group LD, and 0.3 ± 0.2 in group HD; P < .001). On day 28 (six in each group), the aortic wall in groups LD and HD was less dilated (dilatation ratio: 199.2% ± 11.8% in group C, 159.6% ± 2.8% in group LD, and 147.1% ± 1.9% in group HD; P < .02 group C vs HD) and had higher elastin content than in group C. The difference in blood glucose levels among the three groups was not significant.",2014,"['Bao, Wulan', 'Morimoto, Keisuke', 'Hasegawa, Tomomi', 'Sasaki, Naoto', 'Yamashita, Tomoya', 'Hirata, Kenichi', 'Okita, Yutaka', 'Okada, Kenji']"
Metabolic syndrome is associated with type II endoleak after endovascular abdominal aortic aneurysm repair.,"Type II endoleak is usually a benign finding after endovascular abdominal aortic aneurysm repair (EVAR). In some patients, however, type II endoleak leads to aneurysm sac expansion and the need for further intervention. We examined which factors, in particular the components of metabolic syndrome (MetS), would lead to an increase risk of endoleak after EVAR. The medical records of all patients who underwent EVAR between 2002 and 2011 at the Veterans Affairs Connecticut Healthcare System were reviewed. MetS was defined as the presence of three or more of the following: hypertension (blood pressure ≥130 mm Hg/≥90 mm Hg), serum triglycerides ≥150 mg/dL, serum high-density lipoproteins ≤50 mg/dL for women and ≤40 mg/dL for men, body mass index ≥30 kg/m(2), and fasting blood glucose ≥110 mg/dL. Development of endoleak, including specific endoleak type, was determined by review of standard radiologic surveillance. During a 9-year period, 79 male patients (mean age, 73.5 years), underwent EVAR for infrarenal abdominal aortic aneurysm (mean 6.2 cm maximal transverse diameter). MetS was present in 52 patients (66%). The distribution of MetS factors among all patients was hypertension in 86%, hypertriglyceridemia in 72%, decreased high-density lipoprotein in 68%, diabetes in 37%, and a body mass index of ≥30 kg/m(2) in 30%. No survival difference was found between the MetS and non-MetS groups (P = .66). There was no difference in perioperative myocardial infarction or visceral ischemia immediately postoperatively between the two groups. Patients with MetS had a significant increase in acute kidney injury (n = 7, P = .0128). Endoleaks of all types were detected in 26% (n = 20) of all patients; patients with MetS had more endoleaks than patients without MetS (35% vs 7.4%, P = .0039). Of the 19 type II endoleaks, 79% were present at the time of EVAR and only 21% developed during surveillance; 95% had MetS (P = .0007).",2014,"['Hall, Michael R', 'Protack, Clinton D', 'Assi, Roland', 'Williams, Willis T', 'Wong, Daniel J', 'Lu, Daniel', 'Muhs, Bart E', 'Dardik, Alan']"
Combined transdiaphragmatic off-pump and minimally invasive coronary artery bypass with right gastroepiploic artery and abdominal aortic aneurysm repair.,"Male, 74 FINAL DIAGNOSIS: Abdominal aortic aneurysm (AAA) Symptoms: Palpable abdominal mass Medication: - Clinical Procedure: Abdominal aortic aneurysm repair Specialty: Surgery. Rare disease. Coronary artery disease is common in elderly patients with abdominal aortic aneurysms. Here we report a case of the combination of surgical repair for abdominal aortic aneurysm and off-pump and minimally invasive coronary artery bypass surgery. A 74-year-old man who presented at our clinic with chest pain was diagnosed with an abdominal aortic aneurysm. His medical history included right coronary artery stenting. Physical examination revealed a pulsatile abdominal mass on the left side and palpable peripheral pulses. Computed tomography scans showed an infrarenal abdominal aneurysm with a 61-mm enlargement. Coronary angiography revealed 80% stenosis in the stent within the right coronary artery and 20% stenosis in the left main coronary artery. The patient underwent elective coronary artery bypass grafting and abdominal aortic aneurysm repair. Abdominal aortic aneurysm repair and transdiaphragmatic off-pump and minimal invasive coronary artery bypass grafting with right gastroepiploic artery were performed simultaneously in a single surgery.",2013,"['Gürer, Onur', 'Haberal, Ismail', 'Ozsoy, Deniz']"
Essentials of endovascular abdominal aortic aneurysm repair imaging: postprocedure surveillance and complications.,"Lifelong postprocedural imaging surveillance is necessary after endovascular abdominal aortic aneurysm repair (EVAR) to assess for complications of endograft placement, as well as device failure and continued aneurysm growth. Refinement of the surveillance CT technique and development of ultrasound and MRI protocols are important to limit radiation exposure.",2014,"['Picel, Andrew C', 'Kansal, Nikhil']"
How does elective laparoscopic abdominal aortic aneurysm repair compare to endovascular aneurysm repair?,"A best evidence topic in surgery was written according to a structured protocol. The question addressed was how elective laparoscopic abdominal aortic aneurysm (AAA) repair compared to endovascular aneurysm repair (EVAR) in terms of survival. There were 229 papers found using the reported search, with 8 papers (5 prospective studies, 1 retrospective study, 1 randomized trial and 1 systematic review) representing the best evidence to answer the question proposed. Current evidence suggests that EVAR is the preferred surgical approach for AAA repair, due to shorter hospital stay and lower perioperative morbidity and mortality rates, as opposed to an open surgical approach. Despite this, EVAR is subject to a number of limitations, including device restrictions in patients with anatomical variations as well as increased risk of future complications stemming from device implantation. We discuss a key study that showed that complications in the EVAR group commonly included endoleak type II and graft thrombosis. More importantly, there were similar rates of complications between those patients receiving EVAR and those receiving minimally invasive aortic surgery. The evidence suggests that elective laparoscopic AAA repair has a favourable safety profile comparable with that of EVAR, with low conversion rates as well as similar mortality and morbidity rates. This has been illustrated in several studies. We discuss a prospective randomized trial of 100 patients, which compared EVAR with hand-assisted laparoscopic surgery. This study showed no deaths in either group after the procedure or at follow-up after 12 months, with similar complication rates between the groups. While the evidence suggests that EVAR is less invasive, it does not always significantly alter the postoperative course or length of hospital stay for patients. We conclude from the evidence available that elective laparoscopic AAA repair may have a role in those patients who are unsuitable for EVAR. Unfortunately, few studies exist directly comparing these two techniques, and those that do are subject to limitations, for example, study population bias, small sample sizes and a lack of comparison in the literature between the common AAA repair techniques.",2014,"['Ahmed, Nadeem', 'Gollop, Nicholas D', 'Ellis, Jonathan', 'Khan, Omar A']"
"Psychological distress and risk of peripheral vascular disease, abdominal aortic aneurysm, and heart failure: pooling of sixteen cohort studies.","Examine the little-tested relation of psychological distress with peripheral vascular disease, abdominal aortic aneurysm, and heart failure. Pooling of raw data from 166,631 male and female participants in 16 UK-based cohort studies. Psychological distress was measured using the 12-item General Health Questionnaire. Peripheral vascular disease, abdominal aortic aneurysm, and heart failure events were based on death register linkage. During a mean follow-up 9.5 years there were 17,368 deaths of which 8625 were cardiovascular disease-related. Relative to the asymptomatic group (0 score), the highly distressed group (score 7-12) experienced an elevated risk of peripheral vascular disease (adjusted hazard ratio; 95% confidence interval: 3.39; 1.97, 5.82) and heart failure (1.76; 1.37, 2.26). Psychological distress was weakly related to the risk of death from abdominal aortic aneurysm. As anticipated, distress was associated with cardiovascular disease, coronary heart disease, and all strokes combined.",2014,"['Batty, G David', 'Russ, Tom C', 'Stamatakis, Emmanuel', 'Kivimäki, Mika']"
Delayed closure technique using the ventral hernia repair prosthesis for a ruptured abdominal aortic aneurysm: report of a case.,"In spite of modern advances in medical care, the operative mortality of ruptured abdominal aortic aneurysm remains high at 40%-50%. Multiple organ failure is one of the reasons for the high mortality rates. An acute increase in intra-abdominal pressure and abdominal compartment syndrome are common causes of multiple organ failure.It is important to prevent abdominal compartment syndrome to improve the outcome of ruptured abdominal aortic aneurysm. Delayed abdominal closure is effective in preventing abdominal compartment syndrome in patients with ruptured abdominal aortic aneurysm. We successfully achieved delayed abdominal closure using the ventral hernia repair prosthesis for a ruptured abdominal aortic aneurysm, in a straightforward and rapid manner. No infection was seen, secondary closure was readily performed, and wound healing was good. We conclude that our delayed closure technique is useful for the treatment of ruptured abdominal aortic aneurysm.",2014,"['Hisatomi, Kazuki', 'Yamada, Takafumi', 'Onohara, Daisuke']"
Imaging vessel wall biology to predict outcome in abdominal aortic aneurysm.,"Abdominal aortic aneurysm (AAA) rupture risk is currently determined based on size and symptoms. This approach does not address the rupture risk associated with small aneurysms. Given the role of matrix metalloproteinases (MMPs) in AAA weakening and rupture, we investigated the potential of MMP-targeted imaging for detection of aneurysm biology and prediction of outcome in a mouse model of AAA with spontaneous rupture. Fifteen-week-old mice (n=66) were infused with angiotensin II for 4 weeks to induce AAA. Saline-infused mice (n=16) served as control. The surviving animals underwent in vivo MMP-targeted micro-single photon emission computed tomographic/computed tomographic imaging, using RP805, a technetium-99m-labeled MMP-specific tracer, followed by ex vivo planar imaging, morphometry, and gene expression analysis. RP805 uptake in suprarenal aorta on micro-single photon emission computed tomographic images was significantly higher in animals with AAA when compared with angiotensin II-infused animals without AAA or control animals. CD68 expression and MMP activity were increased in AAA, and significant correlations were noted between RP805 uptake and CD68 expression or MMP activity but not aortic diameter. A group of angiotensin II-infused animals (n=24) were imaged at 1 week and were followed up for additional 3 weeks. RP805 uptake in suprarenal aorta at 1 week was significantly higher in mice that later developed rupture or AAA. Furthermore, tracer uptake at 1 week correlated with aortic diameter at 4 weeks.",2015,"['Golestani, Reza', 'Razavian, Mahmoud', 'Nie, Lei', 'Zhang, Jiasheng', 'Jung, Jae-Joon', 'Ye, Yunpeng', 'de Roo, Michelle', 'Hilgerink, Koen', 'Liu, Chi', 'Robinson, Simon P', 'Sadeghi, Mehran M']"
"Preadmission use of renin-angiotensin blockers and rupture of abdominal aortic aneurysm: a nationwide, population-based study.","Rupture of abdominal aortic aneurysms (rAAA) is associated with high mortality. Use of angiotensin converting enzyme inhibitors (ACE-inhibitors) and angiotensin receptor blockers (ARBs) has been suggested to reduce the risk of rAAA. This nationwide, combined case-control and follow-up study aims to examine the possible impact of preadmission renin-angiotensin system blockade on the risk of rAAA and case fatality following rAAA. Using Danish healthcare registries, a combined case-control and follow-up study was conducted among all patients with a first-time hospital admission for rAAA and AAA controls without rupture in Denmark from 1996 to 2012. Individual-level data were obtained on preadmission drug use, comorbidity, socioeconomic factors, healthcare services use, and death. The adjusted age-matched and sex-matched odds ratios (adj. OR) were 0.96 (95% confidence interval (CI): 0.85; 1.07) for rAAA for current ACE-inhibitor users and 0.93 (95%CI: 0.79; 1.09) for current ARB users compared with never users. Propensity score-matched analyses yielded similar results for current ACE-inhibitor users (adj. OR: 1.02, 95%CI: 0.88; 1.19) and current ARB users (adj. OR: 1.02, 95%CI: 0.83; 1.26). The total 30-day mortality rate after hospital admission was 61.0% in current ACE-inhibitor users compared with 59.4% in non-ACE-inhibitor users (adjusted mortality rate ratio (adj. MRR) 1.06, 95%CI: 0.94; 1.20) and 58.6% in current ARB users compared with 59.9% in non-ARB users (adj. MRR: 0.96, 95%CI: 0.82; 1.14).",2016,"['Wemmelund, Holger', 'Høgh, Annette', 'Hundborg, Heidi H', 'Johnsen, Søren P', 'Lindholt, Jes S']"
"Hyperhomocysteinaemia, low folate concentrations and MTHFR C677T mutation in abdominal aortic aneurysm.","Homocysteine (Hcy) has been implicated in abdominal aortic aneurysm (AAA). However, the association of Hcy, vitamin B12, and folate in patients with AAA has not been studied in China. This study was conducted with the aim to evaluate the relationship of vitamin B12, folic acid, and Hcy levels in AAA. 463 patients who had AAA were included in this study. 463 control subjects were age- and sex-matched with the patients. In all of the subjects, we evaluated total plasma levels Hcy, vitamin B12, folic acid and the distribution of the C677T methylenetetrahydrofolate reductase (MTHFR) gene mutation. The mean plasma Hcy levels were significantly higher in patients with AAA compared with controls (18.37 ± 6.97 vs. 12.89 ± 4.08 μmol/L, P < 0.001). The frequency of homozygous (TT) genotype in MTHFR C677T mutation was significantly higher in patients with AAA than that in control subjects (19.4 % vs. 11.9 %, P = 0.002). The fasting Hcy correlated negatively with folate (AAA: r = - 0.311, P < 0.01; r = - 0.348, P < 0.01). The aneurysm size was significantly greater (P < 0.001) in patients with hyperhomocysteinemia than that in patients with normal Hcy plasma levels. The size of the AAA had a linear correlation with the plasma Hcy level (r = 0.286; P< 0.001).",2014,"['Cao, Hui', 'Hu, Xinhua', 'Zhang, Qiang', 'Li, Jun', 'Liu, Bing', 'Wang, Junpeng', 'Shao, Yang', 'Zhang, Zhishen', 'Liu, Chengwei', 'Hu, Haidi', 'Zhang, Jian', 'Xin, Shijie']"
Differential gene expression in human abdominal aortic aneurysm and aortic occlusive disease.,"Abdominal aortic aneurysm (AAA) and aortic occlusive disease (AOD) represent common causes of morbidity and mortality in elderly populations which were previously believed to have common aetiologies. The aim of this study was to assess the gene expression in human AAA and AOD. We performed microarrays using aortic specimen obtained from 20 patients with small AAAs (≤ 55mm), 29 patients with large AAAs (> 55mm), 9 AOD patients, and 10 control aortic specimens obtained from organ donors. Some differentially expressed genes were validated by quantitative-PCR (qRT-PCR)/immunohistochemistry. We identified 840 and 1,014 differentially expressed genes in small and large AAAs, respectively. Immune-related pathways including cytokine-cytokine receptor interaction and T-cell-receptor signalling were upregulated in both small and large AAAs. Examples of validated genes included CTLA4 (2.01-fold upregulated in small AAA, P = 0.002), NKTR (2.37-and 2.66-fold upregulated in small and large AAA with P = 0.041 and P = 0.015, respectively), and CD8A (2.57-fold upregulated in large AAA, P = 0.004). 1,765 differentially expressed genes were identified in AOD. Pathways upregulated in AOD included metabolic and oxidative phosphorylation categories. The UCP2 gene was downregulated in AOD (3.73-fold downregulated, validated P = 0.017). In conclusion, the AAA and AOD transcriptomes were very different suggesting that AAA and AOD have distinct pathogenic mechanisms.",2015,"['Biros, Erik', 'Gäbel, Gabor', 'Moran, Corey S', 'Schreurs, Charlotte', 'Lindeman, Jan H N', 'Walker, Philip J', 'Nataatmadja, Maria', 'West, Malcolm', 'Holdt, Lesca M', 'Hinterseher, Irene', 'Pilarsky, Christian', 'Golledge, Jonathan']"
Glasgow aneurysm score in predicting outcome after ruptured abdominal aortic aneurysm.,"To assess the ability of Glasgow Aneurysm Score in predicting postoperative mortality for ruptured aortic aneurysm which may assist in decision making regarding the open surgical repair of an individual patient. A total of 121 patients diagnosed of ruptured abdominal aortic aneurysm who underwent open surgery in our hospital between 1999 and 2013 were included. The Glasgow Aneurysm Score for each patient was graded according to the Glasgow Aneurysm Score (Glasgow Aneurysm Score = age in years + 17 for shock + 7 for myocardial disease + 10 for cerebrovascular disease + 14 for renal disease). The groups were divided as Group 1 (containing the patients who died) and Group 2 (the patients who were discharged). The Glasgow Aneurysm Scores amongst the groups were compared. Out of 121 patients, 108 (89.3%) were males and 13 (10.7%) were females. The in-hospital mortality was 48 patients (39.7%). The Glasgow Aneurysm Score was 84.15 ± 15.94 in Group 1 and 75.14 ± 14.67 in Group 2 which revealed significance (p = 0.002). The most appropriate cut-off value for Glasgow Aneurysm Score was determined as 78.5 (AUC = 0.669, p = 0.002, sensitivity: 64.6%, specificity: 60.3%). Glasgow Aneurysm Score value above 78.5 is associated with almost threefold increase in mortality (p = 0.007, OR:2.76, 95% CI 1.30-5.89). In further logistic regression models, Glasgow Aneurysm Score value and preoperative hematocrit values were found to be independent predictors for mortality (p = 0.023 and p = 0.007, respectively).",2015,"['Özen, Anıl', 'Unal, Ertekin Utku', 'Mola, Serkan', 'Erkengel, Ibrahim', 'Kiris, Erman', 'Aksöyek, Aysen', 'Saritas, Ahmet', 'Birincioğlu, Cemal Levent']"
A pilot study on low-density lipoprotein receptor-related protein-1 in Chinese patients with abdominal aortic aneurysm.,"There are no published data on the expression of low-density lipoprotein receptor-related protein 1 (LRP1) in human aortic tissues with abdominal aortic aneurysm (AAA), although some researchers have suggested that LRP1 may be a crucial regulator in the pathogenesis of AAA. The aim of this pilot study is to investigate LRP1 expression in aortic tissues from Chinese patients with AAA compared with normal control tissues. This study used human abdominal aortic tissues with or without AAA as a research model. Aneurysmal abdominal aortas were collected from Chinese patients with AAA (n = 12) during open surgical aneurysmal repair at our institution, and normal control non-aneurysmal abdominal aortas were collected from Chinese healthy organ donors (n = 12) during organ transplantation. Protein expression of LRP1 was analyzed by western blotting and immunohistochemistry. LRP1 protein expression was significantly lower in AAA (mean LRP1AAA/LRP1(Normal Control) = 0.51 ± 0.28) than in normal control aortic tissues (mean LRP1(Normal Control)/LRP1(Normal Control) = 1 ± 0.18) in our small sample cohort (p < .001). No significant correlation was shown between LRP1 protein expression and the size of AAA (p > .05).",2013,"['Chan, C Y T', 'Chan, Y C', 'Cheuk, B L', 'Cheng, S W']"
